COUNTRY,DATE,AUTHOR,PLATFORM,matched_keyword,TITLE,TEXT,post_reco,comment_text,comment_up,__source_file,judgment,evidence_source
KOREA,2024-07-16,Unknown,FMkorea,설거지,요즘 국장 세력들 개미 터는 운전 솜씨가 변했어요,"요즘 국장 개미 터는 주포들 운전대가 거의 음주운전 수준입니다.\n옛날에는 커브를 조금씩 밀었으면\n요즘은 커브를 좀 심하게 밀어요.\n본인들 출혈 감수하면서도 밀어버리는 경우가 많습니다.\n종목에 대한 공부가 필수임, 특히 단타쟁이들 탈탈 털어버리는 솜씨가 장난 아니에요\n지지선이랑 추세선 잘 보고 종목 추적하면서 모아가는 사람들이 빛을 볼 수 있다고 개인적으로 생각하는 중입니다.\n개별종목 파악 안 된 상태에서 거래하는 분들은 위,아래 무빙에 개털릴 가능성이 매우 높아요\n그리고 이 종목 아니다 싶어서 손절해서\n좋아보이는 종목 탑승하면 개미털기에 또 한 번 설거지 당합니다.\n무서운 장세에요.",12,뇌동매매금지\n매물대가 없어요 기관만 사팔사팔 .\n어쩌려고 다 해외로 밀어넣은건지... 이해불가.,0,FM주식_kw1.csv,derivation,title
KOREA,2021-04-09,Unknown,FMkorea,설거지,"오늘 사조, 동원, cj 씨푸드 사신분 계신가요?",종가로 샀는데\n이거 설거지 당한건가요...\n몇시간째 생각해보는데...\n담주가 불안해여,3,동원은 동원인데 동원금속 소량 샀..,0,FM주식_kw1.csv,derivation,text
KOREA,2024-12-10,Unknown,FMkorea,설거지,마스숏 적립식매매로 2억산 주주로써 마스가 멸망할수밖에없는이유,일단 회사비즈니스모델자체가 없음 적자 투성이\n전환사채 찍어내서 비트코인사기 회사주식 팔아넘겨서 비트코인사기 즉 레버리지 투자자\n회사가치라곤 비트코인 하나뿐\n비트코인이 오르는 지금같은 강세장이면 아직까진 문제가없지만\n비트코인이 조정장이오면? 전환사채를 찍어도 받아줄 사람이없음 비트코인 조정장에 변동성도 없을꺼고 당연히 마스의 비트코인 가치도 떨어짐 전환사채를 찍을꺼면 기관들한테 변동성 플레이로 롱숏 변동성이라도 잘주는 움직임이라도 나와야 하는데 비트코인 조정장 오는순간 그 변동성 자체가 사라짐 즉 마스 주식자체가 개노잼\n아무리 트럼프정권이 가상화폐시장에 친화적이여도 조정장은 찾아올수밖에없는데 그 조정장에 마스는 무너지수밖에...\n결국 레버리지 투자자는 회사주식과 비트코인 모두 익절하고 돈들고 튈꺼임 이게 전부임\n열심히 전환사채 찍고 주식팔아넘긴걸로 주식도 급등시켜서 올려놨고 이제 설거지 작업하고 비트코인도 던지고 도망가겠지\n마스는 걍 시간문제일뿐 결말이 정해져있음\n주식도 다팔고 비트코인도 다팔아서 익절하고 튄다. 이게 결말임,11,허헉~!\nㅇㅇ 너무 배째라식으로 버티는건안됨 상폐까지 고려하면 당장은 될가능성은없는데 한 200불 근처쯤오면 슬슬 상폐얘기 나올꺼임 나도 그때쯤엔 다뺄듯 눈치봐서 이미 숏으로 좀 해먹기도했고,3,FM주식_kw1.csv,derivation,text
KOREA,2025-10-13,Unknown,FMkorea,설거지,데이장 오른다고 프장에 바로 사지마라,그러다 설거지 당한다.\n나에게 하는 오늘의 다짐,7,ㄹㅇ,1,FM주식_kw1.csv,derivation,text
KOREA,2025-07-29,스윗스로우,MLBPark,설거지,코인 코인시장이 죽긴했네요,"수급도안되고
불장이라고 말만그렇지 설거지바쁘고
코인 유투버들도 휴가간건지
안보이는 사람들이 많아보이고...
아무튼 코인시장은 이제 한물간건 맞는거같아요
추천
1
공유",1,비트 이더하는데 국내거래량 왜보냐여ㅋㅋㅋ,0,MLB_전체_KW1.csv,derivation,title
KOREA,2025-08-01,Unknown,FMkorea,설거지,미장 다시 데이장 안여는 이유가,작년부터 가뜩이나 스마트 개미들\n달러 싸들고 미장 이주하면서\n국내증시 거래대금이 말도 안되게 줄었는데\n여기에 국장에 남은 개미들 설거지까지하려고\nnxt 대체거래소까지 만들어서\n변동성 키우고 수수료 장사하려하는데\n여기서 미장 데이 다시 열어버리면\n대체거래소까지 만든 판국에\n다시 거래대금 그쪽으로 전부 몰리면서\n코스피 nxt 동시사망판정 받을수있어서\n일부러 패닉셀 개미보호 명목으로\n안연다는게 뇌피셜,6,블루오션이 재발 방지 대책 내놓던가,1,FM주식_kw1.csv,derivation,text
KOREA,2021-08-18,Unknown,FMkorea,설거지,두유노 설거지?,예스 설거지.\n근 3개월간 본 차트중 제일 무섭다.\n임상실패 바이오주도 이 정도는 아닌데...,9,진짜 노답,1,FM주식_kw1.csv,derivation,text
KOREA,2025-04-10,선택할자유,MLBPark,설거지,경제 주식 사지마세요 지금 큰일납니다,"바뀐게 하나도 없습니다
중국에 125프로 부과하는게 본질적인 문젠데
지금 나스닥은 설거지 하는거죠
추천
1
공유",1,이 글 보고 추매해야겠다는  확신이 드는군요.,0,MLB_전체_KW1.csv,derivation,title
KOREA,2021-12-30,Unknown,FMkorea,설거지,2021년 수익인증,올해 1월부터..\n옆 회사동료가 주식으로 하루에 갑자기5\n10만원 벌었다고 자랑하는거에 혹 해서\n매일 왕복2천원 톨비 내는데\n목표는 하루 2천원 벌기! 로 20만원으로 시작했다가\n쿠키런킹덤(원래 쿠키런의 오랜 팬이었음) 출시하고 재밌어서\n뭐에 홀렸는지 무지성으로 평단6만에 1500만 시드로\n1500만을 결국 벌고 끝난 올해 국장이네요\n아무것도 모르던 주린이시절엔 누가봐도 설거지 차트때 못팔고\n버티고 버티다 결국 한번 더 시세주길래 저번에 정리 후\n다른거 타고 있는데\n망할 아시아나.. ㅋ 비행기 올 봄에는 꼭 뜰거라 믿고 버팁니다\n내년에도 성투합시다,9,섹스,0,FM주식_kw1.csv,derivation,text
KOREA,2023-08-22,Unknown,FMkorea,설거지,맥신 멀리 못 간다 분명히 말했음,"무지성 테마를 타면 안됨\n테마주에도 흐름과 대시세 가능성이 있음\n1. 테마주 장세는 1차 테마가 가장 강하다\n2. 맥신관련 투심이 깊지 않음\n-2차전지는 공장 증설, 전기차 수요, 빠재\n-초전도체는 논문이라는 이슈\n선행한 두 테마는 다 투심을 흔들 요소가 있었음\n3. 뚜렷한 대장주가 없음\n전기차의 에코프로\n초전도체의 신성 처럼\n아 이게 대장이다! 하는 종목이 뚜렷히 보이지 않음.\n테마주에서 대장주의 역할은 너무나도 중요함.\n장 전체를 이끌기 때문.\n맥신은 빠르게 설거지하고 끝나는 소나기일 것.\n끝",0,보통의 테마주랑 다를 것 없어 보이는뎅,0,FM주식_kw1.csv,derivation,text
KOREA,2025-06-17,Unknown,FMkorea,설거지,이런거 무조건 튀어야해요.,포스코 홀딩스 개미가 고점 만들때랑 똑같음.\n어떻게해서든 반등시마다 탈출해야 설거지 안당합니다.\n저라면 이종목은 앞으로 급등나와도 절대 처다도안봅니다.\n먼저 탈출하는자가 피해가 가장 적습니다.,11,곡소리 나겠구만..,1,FM주식_kw1.csv,derivation,text
KOREA,2025-07-11,Unknown,FMkorea,설거지,애니플러스 계속 글 싸는 이유?,하..\n설거지 안할꺼야?\n펨코 주갤 > 텔레그램 > 각종 커뮤 > 주식 유튜브 > 폭등\n난 이 유구한 전통을 믿어,5,ㄷㄷ,0,FM주식_kw1.csv,derivation,text
KOREA,2022-03-08,Unknown,FMkorea,설거지,주식쟁이들이 정보에 빠르다고 해서 오늘 관련주들 주가 찾아봄.,"일단 오늘의 포인트는 그냥 죄다 내리 꽂는 날임.
특정 몇개 빼고는 그냥 죄다 내리 꽂았다고 보면 됨.
그럼 관련주들은??
윤 관련주 떡락.
다른 관련주도 대부분 떡락.
김건희 관련주 떡락.
다른 관련주 당연히 대부분 떡락.
이 관련주 떡락.
역시나 당연히 대부분 떡락.
기사도 이렇게 나옴.
정치 테마주는 원래 이쯤되면 재료 소멸되는 시점이고 설거지로 한두번쯤 올라갈순 있지만 그뒤로는 별거 없음.
근데 만약에 진짜 호재가 있다?? 그러면 얘기가 다르지만 여태껏 그런적 별로 없음.
여기까진 별거 없고 특이하게 볼게 하나가 있음.
.....................??????????????????
위에 관련주들은 말그대로 '관련주'지 직접적인 연관은 없음.
근데 이건??
이건 아주 관련을 넘어서 직접적인 직접 연관주임.
(안랩 창업자 및 현재 최대주주 안철수.)
오늘같은 떡락장에 5% 상승??
그냥 어제 누가 주식쟁이들이 제일 정보가 빨라서 주식을 보면 흐름을 알수 있다길래 한번 관련주들 알아봤음.
큰 의미는 부여하지말고 그냥 뭐 그렇다고.
아님 말고.
^^",3,"뮌헨
ㅇㅇ 맞음.",0,FM정치_kw1.csv,derivation,title
KOREA,2024-02-06,Unknown,FMkorea,설거지,저PBR 조정이 오는 이유,"개인들은 자산주 자산주 노래를 부르지만\n외국인들과 기관들은 철저히 탈출전략을 짜고 기업을 매수하고 있음. 그 근간에는 2월말 발표 후 구성되어지는 저PBR ETF임.\nETF에 편입되어지는 종목들을 미리 선별하여 매수하는 것임. ETF 편입되면 추가 수익률 혹은 차익실현 전략을 짜는 것임.\n이말은 ETF에 편입되는 종목들은 주가가 날아가고 편입되지 못하는 종목들은 개인들이 설거지 당한다는 소리임. 주가가 상승하려면 결국 대주주들이 주주환원을 해야한다는 소리임.\n많은 투자자들이 단순 저PBR, 자산주가 몇배 갈 것을 기대하지만 이건 완전 틀렸음.\n금융당국은 ETF를 만듬에 있어서 단순 저 PBR을 보지않고\n기관들이 ETF를 매입할 만큼 투자매력이 있을만한 저PBR주를 선별\n한다고 밝힘.\n핵심은 아래 기준을 충족함에도 저평가를 받고있는 기업들의 저평가를 해소해주겠다는 것임.\n금융위 관계자는 “업종에 따라 PBR이 천차만별이어서 일본도 일률적인 기준을 적용하지 않는다”며\n“단순하게 PBR이 낮다고 저평가, 높다고 고평가라고 볼 수 없다\n”고 설명했다.\n(1) PBR 1배이하\n(2) ROE\n(3) 현금흐름\n(4) 배당과같은 주주환원\n생각보다 매우 까다로운 것을 알 수 있음. 이런 조건들을 거르고 나면 상당부분 현재 적자가 안나고 양호한 현금흐름을 보이며 주주환원을 하고 있는 현대차그룹 이외에 대형주들이 대다수이고 이런 대형주 수급에 극명하게 외인.기관들이 몰리고 있음.\n또 여기서 중요한 점은 아직 시간이 남았다는 것임.\n처음 ETF 구성항목에 들어가려면 PBR1배에 근접해 있으면 안됨. 0.5배정도는 유지되어야 함.\n그렇기에 조만간 ETF에 들어가기 위한 가격대를 유지하기위해서 차익실현매물들이 출회 될 가능성이 높음.",59,Hejda\n6%아님?,0,FM주식_kw1.csv,derivation,text
KOREA,2023-08-22,Unknown,FMkorea,설거지,맥신은 멀리 못 간다,"1. 테마주 장세는 1차 테마가 가장 강하다\n2. 맥신관련 투심이 깊지 않음\n-2차전지는 공장 증설, 전기차 수요, 빠재\n-초전도체는 논문이라는 이슈\n선행한 두 테마는 다 투심을 흔들 요소가 있었음\n3. 뚜렷한 대장주가 없음\n전기차의 에코프로\n초전도체의 신성 처럼\n아 이게 대장이다! 하는 종목이 뚜렷히 보이지 않음.\n테마주에서 대장주의 역할은 너무나도 중요함.\n장 전체를 이끌기 때문.\n맥신은 빠르게 설거지하고 끝나는 소나기일 것.\n끝",6,버핏\n신성갖고 있는건 맞지만\n초전도체 떡상 기원에서 쓰는글이 아닌데\n다른 종목들 언급많이했는데?,0,FM주식_kw1.csv,derivation,text
KOREA,2023-08-09,Unknown,FMkorea,설거지,토스증권 문제가 많네요.,나야 토스증권 커뮤 사기꾼들에게 당하지는\n않지만\n뭣 모르는 사람들이 당하는 거 보면\n참 안타갑네요\n토스증권에서 인플루언서 달고\n팔로워들 상대로\n자기가 낮은 가격에서 선취매 후\n팔로우들에게 나 저거 들어갔다고 하면\n팔로우들 또 따라서 삼\n그리고 그놈들은 자기 추종자들이 매수해주니 주가 올라가고 팔 타이밍 맞쳐서\n다 팔고 튐 ㅋ\n팔로우들은 작살 남\n정말 답답하네요\n어쩌다 얻어 걸리는 거 하나 걸리고\n대부분 저런식으로 설거지 당하고\n문제는 저 놈들이 좋은 종목으로 저러지 않고\n좋은 종목은 쉽게 못 움직이니\n꼭 정말 안좋은 개잡주들로 저런다는거죠\n적은 금액으로 10% 는 그냥 올릴 수 있는.\n정말 바보같은 사람들 많네요\n저런 사기꾼 같은 놈들에게 놀아나는 거 보면\n너무 안타까움,3,근데 토스커뮤에서 글 하나 썼다고 주가 영향갈 정도인가? 그정돈 아니라보는데\n오히려 그렇게 따짐 네이버 종토방 동호회애들이 더 영향력 훨씬 높지,0,FM주식_kw1.csv,derivation,text
KOREA,2025-11-27,Unknown,FMkorea,설거지,민주당 정권이 원하는 것 = 4050 부동산 설거지,2030이 미국주식으로 개별노선 타니까\n그들 지지세력 부동산 설거지 못할 우려 불안\n결국 어떻게든 국내로 자금 돌리고\n평생 2030 노예로 만들기 원해서 그런거\n맞나,114,설거지할 돈이 없다데쑤,0,FM주식_kw1.csv,derivation,text
KOREA,2025-12-17,Unknown,FMkorea,설거지,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 걍 조정 끝났다고하는 롱숭이보면 걍 개쳐웃김,"전통적으로 주식이 오르면 당연히 내리는 순간도 옴\n오라클 오픈ai 보셈 AI 걍 거품임 이런걸로 어캐 돈을 벌겠다는 거임\n그리고 누가보면 악재 풀해소인줄 아직 해결된건 없음, 내년에 금리 인하 할거같음? 절대 못함 ㅋㅋㅋㅋ\n마이클 버리 모름? 전설적인 투자자가 한 인터뷰를 보라고 다 맞는 말이라고 그래서 TPU든 GPU은 CPU든 걍 럭키 공짜심심이 만든거라고\n지금 조정 끝이라고 생각하고 롱거리는데 너네 그러다가 진짜 큰일난다고 기관들은 팔고 개미들만 남았다고\n일본 금리 인상해서 엔케리 청산 나기 시작하면 증시 20프로 빠진다고 데드캣 바운스라고 지금은\n마3 맞아서 마삼룰 시작되어서 위아래 움직임이 이상한거 안 보이냐고\n오라클 브로드컴에 이어서 마이크론이 막타칠거라고\n스샷 찍어서 커뮤 올릴때가 최고점인거 모르는 사람 없지않나?\n11월도 기어코 마지막에 말아올린다고 수익 인증하던데 ㅈㄴ 거만하더라 ㅋㅋ\n너네가 생각해도\n지금 내 주식이 이 가격이 맞다고 생각해?\n너네 돈 빨아서 코인 사는 마스, 비트마인이 오르는게 맞다고 생각해?\n여기서 더 오른다고 생각하는거야?\n너네가 주식을 그렇게 잘해?\n나는 지금 그 가격에 주식 못 사 아니 안 사\n너네가 산거 설거지 안해\n숏 불 ㅈㄴ 타줄게\n그리고 주식이 정가라고 생각이 될때 그때 숏으로 번 돈으로 주식 ㅈㄴ 매수해줄게",62,휴 기도한번 드렸고,0,FM주식_kw1.csv,derivation,text
KOREA,2023-11-11,꾸물꾸물,MLBPark,설거지,경제 영끌러 울리는 부동산 사기 근황,"신고가로 자위중인데 네이버 호가 보면 몇억싼 물건이 널렸음
영끌님들아 너님들 설거지 당한거에요 ㅠ
추천
1
공유",1,MipSang// 15층이랑 2억이나 차이나요?,0,MLB_전체_KW1.csv,derivation,text
KOREA,2025-11-03,Unknown,FMkorea,설거지,외인 너네는 앞으로 삼전 설거지나 해라 ㅇㅇ,싸게 팔고 비싸게 사라 계속 ㅋㅋ,4,,0,FM주식_kw1.csv,derivation,title
KOREA,2021-10-28,ㅇㅇ (118.219),DCinside,설거지,야준표....설거지 당한 썰....jpg,,661,그래서 그랬구만 ㅋㅋ,0,DC_new10_kw1.csv,derivation,title
KOREA,2024-10-21,Unknown,FMkorea,설거지,DJT 차트적으로 보면 설거지 차트는 아님,물론 이딴 주식이 차트 논리 따라간단 보장이 없음,1,dlqls\n더 가야지 그럼,0,FM주식_kw1.csv,derivation,title
KOREA,2025-12-24,Unknown,FMkorea,설거지,우주항공주는 단타임?,쏘고나서 다음날 설거지했단글 봤오,0,무빙이 지랄맞긴한데\n26년은 분위기 다를거 같음,1,FM주식_kw1.csv,derivation,title
KOREA,2021-09-17,ㅇㅇ (106.101),DCinside,설거지,홍준표 지지자 90%가 주식충 ㅋㅋㅋ씨발 ㅋㅋㅋ,귀신같이 설거지당할 예정 ㅋㅋㅋ,2,ㅋㅋ,0,DC_new10_kw1.csv,derivation,title
KOREA,2024-10-07,Unknown,FMkorea,설거지,ㅅㅂ 몇분만애 삼전 설거지 당한건가 ㅋㅋㅋㅌ,https://www.fmkorea.com/7550616720\n복사,42,ㅠㅠㅠ,2,FM주식_kw1.csv,derivation,title
KOREA,2024-11-17,Unknown,FMkorea,설거지,코인 리플 쏘네,일주일안에 설거지 들어가겠네,5,일주일만에 두배팅이네 와,0,FM주식_kw1.csv,derivation,title
KOREA,2025-11-06,Hzzang7,MLBPark,설거지,주식 진짜 더 오른다 vs 설거지 모집이다,"‌저는 지금이라면 후자라고 봅니다
더 견인할만한 요인이 없지 않나요?
이미 들어올 사람들은 다 들어왔지 싶은데
추천
1
공유",1,계속 외인 팔고 개미 사는거라 결국 상승 한계가 올 수 밖에,0,MLB_전체_KW1.csv,derivation,title
KOREA,2025-06-17,Unknown,FMkorea,설거지,이런거 무조건 튀어야해요.,포스코 홀딩스 개미가 고점 만들때랑 똑같음.\n어떻게해서든 반등시마다 탈출해야 설거지 안당합니다.\n저라면 이종목은 앞으로 급등나와도 절대 처다도안봅니다.\n먼저 탈출하는자가 피해가 가장 적습니다.,11,Svdn\n원전 이런거는 숫자나오려면 한참걸려고. 짓고 승인하고 세월임.완전 버블임,0,FM주식_kw1.csv,derivation,text
KOREA,2025-10-18,Unknown,FMkorea,설거지,네이버 30만원가면 좋다고 개미들 몰려온다.,"결론 : 네이버 사라. 주가 30~31만원이 딱 적정하다. 그 이상은 오버밸류다.\n애널리스트 보면 네이버가 좋다고 하는 이유가\n코인베이스 따라간다 이거거든.\n코인베이스가 per이 70이 넘는데\n두나무는 절반 per 35만 적용해보자 이거야.\n그래서 합병하면 현재 주가 31만원 정도가 나와야 한다는 논리.\n어때? 합리적인 것 같아? 근데 내 생각에 두나무 per 35도 좀 과해.\n코인베이스 사업영역이랑 두나무 사업영역은 하늘과 땅 차이거든.\n코인베이스 보관, 대출, 카드출시, 거래수수료 등등 온갖 다양한 사업을 펼치고 있지만\n두나무는 거래수수료, ㅄ같은 대출(랜딩) 이거 꼴랑 2개거든.\n게다가 국내거래소는 잡코인 상장으로 1년간 설거지 존나해서 거래량도 많이 줄었고 해외거래소 이용하지 국내거래소 이용할 일은 앞으로 더더욱 없음. 그럼 메인 거래수수료에서 타격이 오니까 앞으로 per 낮아지는게 맞고.\n네이버 영상 찾아보면 리스크를 상장관련 해서 찾던데, 난 이건 전혀 리스크라고 생각안해. 이재명 정부에서 증시부양 하는데 옛날처럼 ㅈ같이 상장해서 주주들 원성산다고? 말 같지도 않은 소리고\n네이버 리스크는 두나무의 성장성이 매우 둔화된다는 거에 있는거임. 그래서 정부가 코인관련 규제를 얼마나 많이 풀어줘서 코인베이스처럼 다양한 사업영역으로 발을 뻗을 수 있는가가 핵심\n그리고 현재 미국 로빈후드 따라가는게 토스 같다고 생각되거든. 근데 두나무가 네이버랑 합치면 네이버도 주식쪽 진출하면서 시너지가 나쁘지 않아보임. 하나의 플랫폼에서 코인이랑 주식도 다 같이 거래하고 그 안에서 커뮤니티도 형성하게 만드는거지",5,알뜰탕수육세트\n그것도 안좋은 이유중 하나. 앞으로 코인 사이클에 따르면 지금 고점은 찍었고 하락사이클 접어들면 거래량 개폭락해서,1,FM주식_kw1.csv,derivation,title
KOREA,2021-10-24,서서원직,DCinside,설거지,현재 대한민국 30대 주부들의 가치관을 형성시킨 만화 캐릭터.jpg,"봉 미 선 대부분의 30대들은 어렸을때 다들 짱구를 보고 자랐을 것이다 그렇기에 봉미선의 행적들은 여성들의 주부 가치관 형성에 적지않은 영향을 줬을텐데 그녀의 행적을 살펴보자 도시락 싸달랬더니 폐기직전의 집안 반찬들 대충 아무거나 쑤셔넣음 전업 주부인데도 집안 꼬라지가 개판 짱구가 아무리 말썽꾸러기라지만 집안이 저렇게 더러운건 이해가 되질 않는다 돈을 벌어오는 것은 짱구아빠지만 가정의 경제권은 엄마가 주도하며 신형만은 작중내내 봉미선이 주도하는 질서 그것을 거역할 수가 없음 신형만은 돈없어서 싸구려 메뉴로 점심을 때웠는데 봉미선은 중국집에서 배달시켜먹음 유리애미 만나서 커피한잔하며 슈크림까지 쳐먹음 ㅋㅋㅋㅋㅋ 거기다 돈은 벌지도 않으면서 지 필요할때 쓰려고 짱구아빠 월급 긴빠이쳐서 비상금까지 ㅋㅋㅋㅋㅋ 어쩌다 저녁밥을 잘 차려주는 것 같다가도? 응~ 다 마트에서 사온거야 ㅋㅋㅋㅋㅋ 심지어 그녀는 짱구아빠와 사귀는 도중에도 다른남자 만나고있었음 제대로 설거지당함 마지막으로 유명한 짤 보면서 마무리해보자... 그저... 대단하다, 전라미선!",1117,짱구레전드,0,DC_new10_kw1.csv,derivation,text
KOREA,2024-11-20,Unknown,FMkorea,설거지,코인도 마스도 확실한건 결국 누구는 설거지당함,언젠지 그리고 누가될지 모를뿐,3,,0,FM주식_kw1.csv,derivation,title
KOREA,2023-08-22,Unknown,FMkorea,설거지,맥신 멀리 못 간다 분명히 말했음,"무지성 테마를 타면 안됨\n테마주에도 흐름과 대시세 가능성이 있음\n1. 테마주 장세는 1차 테마가 가장 강하다\n2. 맥신관련 투심이 깊지 않음\n-2차전지는 공장 증설, 전기차 수요, 빠재\n-초전도체는 논문이라는 이슈\n선행한 두 테마는 다 투심을 흔들 요소가 있었음\n3. 뚜렷한 대장주가 없음\n전기차의 에코프로\n초전도체의 신성 처럼\n아 이게 대장이다! 하는 종목이 뚜렷히 보이지 않음.\n테마주에서 대장주의 역할은 너무나도 중요함.\n장 전체를 이끌기 때문.\n맥신은 빠르게 설거지하고 끝나는 소나기일 것.\n끝",0,아련한첫사랑\n잘했어,0,FM주식_kw1.csv,derivation,text
KOREA,2021-10-28,ㅇㅇ (118.219),DCinside,설거지,야준표....설거지 당한 썰....jpg,,661,어허 들어오고 싶으면 활동비 상납하세효 호호호,0,DC_new10_kw1.csv,derivation,title
KOREA,2024-04-30,Unknown,FMkorea,설거지,제룡이 추격매수하지말고 내일까진 일단 기다리자..,수요일에 미장 fomc발표+파월연설\n이거 2개 도박하기엔 넘모 무섭당\n거기다가 위치도 역사적초신고가\n주식은 수익보다 최고점설거지는 반드시 피해야한다고 배웠다\n이거 당하면 답도없음,23,2000벌자\n근데 그러면 제룡은 맨날 손절해야함. 맨날 아래위로 3퍼씩 왔다갓다함,1,FM주식_kw1.csv,derivation,text
KOREA,2024-04-08,Unknown,FMkorea,설거지,일진전기는 진짜 희한하네요,전선들 금욜하고 오늘 마니 올랐고\n변압기대장 현대일렉도 올랐는데\n왜 얘는 악재도 없는데 이리 내리꽂았을까요?\n오늘도 외인 기관이 오지게 털고 개미들 돈으로 버텼네요\n이거 설거지 시그널인가..\n분명 섹터도 나쁘지 않은데 급등한거에 비해 조정은 올거라 생각했지만 알 수 없네요\n어렵다 주식,4,군필페미\n전 평단 22000. ㅎㅎ,0,FM주식_kw1.csv,derivation,text
